img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100
Pieza_01_foto185;1;185;100.0;100.0;100.0;100.0;100.0;100.0;37.5;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;32.421875;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;92.87109375;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;94.62890625;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;95.01953125;35.05859375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;61.42578125;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;62.98828125;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;65.625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;47.75390625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;68.26171875;0.0;0.0;0.0
Pieza_01_foto202;1;202;0.0;0.0;0.0;0.0;7.528409090909091;8.59375;66.76136363636364;100.0;100.0;100.0;0.0;0.0;0.0;0.0;89.70170454545455;100.0;100.0;100.0;100.0;100.0;0.0;0.0;25.142045454545453;46.09375;90.19886363636364;100.0;100.0;100.0;100.0;100.0;0.0;0.0;43.96306818181818;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;21.235795454545453;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;4.545454545454546;99.57386363636364;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;18.46590909090909;32.17329545454545;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;10.15625;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;15.269886363636363;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;1.4914772727272727;94.10511363636364;100.0;100.0;100.0;100.0
Pieza_01_foto203;1;203;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;71.09375;13.28125;13.975694444444445;31.944444444444443;100.0;2.34375;3.732638888888889;82.72569444444444;100.0;100.0;84.63541666666667;9.809027777777779;0.0;2.34375;21.09375;0.0;0.0;49.56597222222222;100.0;100.0;100.0;7.725694444444445;0.0;0.0;0.0;0.0;0.0;34.548611111111114;100.0;100.0;100.0;33.333333333333336;0.0;0.0;0.0;78.125;78.125;87.84722222222223;100.0;100.0;100.0;60.15625;0.0;0.0;0.0;0.78125;0.78125;0.78125;2.170138888888889;100.0;100.0;29.600694444444443;0.0;0.0;0.0;27.34375;27.34375;27.34375;35.416666666666664;100.0;100.0;93.31597222222223;40.798611111111114;22.65625;22.65625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto219;1;219;100.0;100.0;100.0;100.0;36.354166666666664;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;15.78125;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;42.552083333333336;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;92.08333333333333;20.885416666666668;0.0;0.0;10.15625;1.3541666666666667;0.0;100.0;100.0;100.0;90.20833333333333;3.8541666666666665;0.0;17.03125;100.0;8.854166666666666;0.0;100.0;100.0;100.0;73.33333333333333;0.0;0.0;9.0625;67.96875;0.0;0.0;100.0;100.0;100.0;73.07291666666667;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;57.395833333333336;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;64.84375;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;17.03125;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto220;1;220;100.0;100.0;100.0;100.0;54.44711538461539;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;20.372596153846153;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;94.71153846153847;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;83.65384615384616;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;65.02403846153847;0.0;0.0;0.0;48.91826923076923;47.89663461538461;0.0;100.0;100.0;100.0;66.22596153846153;0.0;0.0;0.0;84.4951923076923;61.23798076923077;0.0;100.0;100.0;100.0;61.53846153846154;0.0;0.0;0.0;6.610576923076923;4.146634615384615;0.0;100.0;100.0;100.0;52.94471153846154;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;46.15384615384615;0.0;0.0;1.8028846153846154;3.3052884615384617;0.0;0.0;100.0;100.0;100.0;20.01201923076923;0.0;0.0;58.83413461538461;81.97115384615384;0.0;0.0
Pieza_01_foto236;1;236;0.0;0.0;0.0;0.0;0.0;4.6875;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;3.828125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;35.625;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;34.453125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;46.015625;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;40.46875;100.0;100.0;100.0;100.0;0.0;0.0;2.96875;43.515625;44.53125;72.265625;100.0;100.0;100.0;100.0;0.0;0.0;10.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;15.15625;94.53125;94.53125;98.359375;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;70.0;100.0;100.0;100.0;100.0
Pieza_01_foto237;1;237;0.0;0.0;0.0;88.34635416666667;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;5.989583333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;21.744791666666668;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;32.6171875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;39.453125;87.109375;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;18.424479166666668;43.619791666666664;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;46.354166666666664;76.62760416666667;51.5625;51.5625;83.85416666666667;100.0;100.0;100.0;0.0;0.0;16.471354166666668;9.309895833333334;0.0;6.119791666666667;88.02083333333333;100.0;100.0;100.0;0.0;0.0;87.6953125;95.44270833333333;89.0625;95.44270833333333;100.0;100.0;100.0;100.0;0.0;0.0;83.33333333333333;100.0;100.0;100.0;90.75520833333333;44.53125;63.020833333333336;100.0
Pieza_01_foto254;1;254;100.0;100.0;100.0;100.0;71.57451923076923;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;87.68028846153847;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;88.10096153846153;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;96.69471153846153;4.507211538461538;1.2019230769230769;53.90625;20.61298076923077;0.0;100.0;100.0;100.0;100.0;35.45673076923077;0.0;3.90625;72.65625;24.459134615384617;0.0;100.0;100.0;100.0;100.0;51.74278846153846;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;95.1923076923077;39.18269230769231;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;84.61538461538461;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;96.875;9.495192307692308;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;84.4951923076923;3.9663461538461537;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto255;1;255;100.0;100.0;100.0;100.0;100.0;100.0;66.66666666666667;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;76.38888888888889;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;92.1875;36.02430555555556;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;72.56944444444444;9.114583333333334;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;38.541666666666664;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;81.51041666666667;4.947916666666667;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;26.649305555555557;1.9965277777777777;0.0;0.0;100.0;100.0;100.0;100.0;100.0;66.49305555555556;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;51.041666666666664;2.951388888888889;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;85.06944444444444;3.4722222222222223;0.0;0.0;0.0
Pieza_01_foto276;1;276;0.0;0.0;0.0;0.0;40.52734375;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;87.40234375;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;8.7890625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;29.1015625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;29.8828125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;25.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;40.8203125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;82.8125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;54.00390625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;33.88671875;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto277;1;277;0.0;0.0;0.0;0.0;24.131944444444443;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;39.14930555555556;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;62.58680555555556;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;82.20486111111111;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;88.88888888888889;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.2604166666666667;90.625;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;7.986111111111111;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;3.0381944444444446;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;11.11111111111111;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;15.972222222222221;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto294;1;294;39.0625;39.0625;39.0625;77.1484375;100.0;100.0;71.875;53.90625;53.90625;53.90625;0.0;0.0;11.1328125;96.6796875;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;67.578125;100.0;100.0;100.0;27.34375;15.625;15.625;0.0;0.0;0.0;50.9765625;100.0;89.453125;57.8125;14.453125;0.0;0.0;0.0;0.0;0.0;66.40625;100.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;19.43359375;100.0;100.0;66.11328125;0.0;0.0;0.0;0.0;0.0;0.0;12.5;100.0;100.0;54.19921875;0.0;0.0;0.0;0.0;0.0;0.0;16.69921875;100.0;100.0;12.5;0.0;0.0;0.0;0.0;38.28125;38.28125;72.55859375;100.0;86.23046875;0.1953125;0.0;0.0;0.0;0.0;100.0;100.0;100.0;92.1875;19.43359375;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto295;1;295;100.0;100.0;100.0;93.41517857142857;4.966517857142857;30.189732142857142;100.0;100.0;69.921875;0.0;100.0;100.0;100.0;62.5;0.0;5.078125;30.970982142857142;100.0;7.700892857142857;0.0;100.0;100.0;100.0;55.80357142857143;0.0;0.0;10.714285714285714;37.276785714285715;1.5625;0.0;100.0;100.0;100.0;87.22098214285714;7.8125;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;67.07589285714286;1.0602678571428572;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;48.214285714285715;0.0;0.0;30.133928571428573;29.073660714285715;0.0;0.0;100.0;100.0;100.0;42.578125;0.0;0.0;77.06473214285714;60.379464285714285;0.0;0.0;32.8125;47.20982142857143;100.0;17.075892857142858;0.0;0.0;23.4375;11.551339285714286;0.0;0.0;100.0;100.0;100.0;71.42857142857143;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;96.20535714285714;82.47767857142857;59.375;12.723214285714286;0.0;0.0;0.0
Pieza_01_foto318;1;318;0.0;0.0;0.0;0.0;43.75;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;62.41319444444444;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;55.55555555555556;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;55.55555555555556;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;67.96875;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;86.97916666666667;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;4.774305555555555;94.09722222222223;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;22.04861111111111;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;33.333333333333336;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;33.333333333333336;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto319;1;319;0.0;0.0;42.1875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;15.46875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;29.0625;97.1875;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;15.3125;37.5;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;24.140625;84.6875;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;72.265625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;80.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;29.375;97.03125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;34.765625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;29.453125;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto342;1;342;0.0;0.0;0.0;0.0;0.0;38.8671875;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;26.7578125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;37.5;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;2.34375;73.2421875;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2734375;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;12.109375;88.28125;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5234375;86.328125;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;44.921875;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.78125;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;19.921875;100.0;100.0;100.0
Pieza_01_foto343;1;343;100.0;100.0;100.0;52.064732142857146;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;50.558035714285715;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;75.50223214285714;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;50.33482142857143;0.0;43.30357142857143;80.859375;77.95758928571429;0.0;0.0;100.0;100.0;100.0;37.779017857142854;0.0;8.091517857142858;49.27455357142857;90.29017857142857;0.0;0.0;100.0;100.0;100.0;42.857142857142854;0.0;21.428571428571427;89.28571428571429;93.80580357142857;9.877232142857142;0.0;100.0;100.0;100.0;63.895089285714285;0.0;28.571428571428573;100.0;100.0;7.142857142857143;0.0;100.0;100.0;100.0;57.589285714285715;0.0;24.609375;100.0;100.0;30.524553571428573;0.0;100.0;100.0;100.0;66.96428571428571;4.520089285714286;7.756696428571429;66.90848214285714;73.4375;47.823660714285715;0.0;100.0;100.0;100.0;67.96875;5.357142857142857;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto344;1;344;100.0;100.0;100.0;100.0;100.0;86.11111111111111;4.166666666666667;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;46.44097222222222;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;59.375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;7.899305555555555;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;21.180555555555557;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;15.538194444444445;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;61.37152777777778;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;45.39930555555556;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;91.84027777777777;8.76736111111111;0.0;0.0;0.0
