img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100;pw_101;pw_102;pw_103;pw_104;pw_105;pw_106;pw_107;pw_108;pw_109;pw_110;pw_111;pw_112;pw_113;pw_114;pw_115;pw_116;pw_117;pw_118;pw_119;pw_120;pw_121;pw_122;pw_123;pw_124;pw_125;pw_126;pw_127;pw_128;pw_129;pw_130;pw_131;pw_132;pw_133;pw_134;pw_135;pw_136;pw_137;pw_138;pw_139;pw_140;pw_141;pw_142;pw_143;pw_144;pw_145;pw_146;pw_147;pw_148;pw_149;pw_150;pw_151;pw_152;pw_153;pw_154;pw_155;pw_156;pw_157;pw_158;pw_159;pw_160;pw_161;pw_162;pw_163;pw_164;pw_165;pw_166;pw_167;pw_168;pw_169;pw_170;pw_171;pw_172;pw_173;pw_174;pw_175;pw_176;pw_177;pw_178;pw_179;pw_180;pw_181;pw_182;pw_183;pw_184;pw_185;pw_186;pw_187;pw_188;pw_189;pw_190;pw_191;pw_192;pw_193;pw_194;pw_195;pw_196;pw_197;pw_198;pw_199;pw_200;pw_201;pw_202;pw_203;pw_204;pw_205;pw_206;pw_207;pw_208;pw_209;pw_210;pw_211;pw_212;pw_213;pw_214;pw_215;pw_216;pw_217;pw_218;pw_219;pw_220;pw_221;pw_222;pw_223;pw_224;pw_225;pw_226;pw_227;pw_228;pw_229;pw_230;pw_231;pw_232;pw_233;pw_234;pw_235;pw_236;pw_237;pw_238;pw_239;pw_240;pw_241;pw_242;pw_243;pw_244;pw_245;pw_246;pw_247;pw_248;pw_249;pw_250
Pieza_03_foto61;3;61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.40625;91.40625;98.28125;100.0;90.625;53.125;53.125;53.125;53.125;31.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9375;29.375;87.96875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75;35.0;68.90625;100.0;100.0;100.0;100.0;83.59375;72.65625;72.65625;72.65625;72.65625;72.65625;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.59375;51.09375;70.3125;70.3125;76.25;100.0;100.0;64.84375;41.40625;41.40625;41.40625;41.40625;41.40625;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.09375;31.25;47.34375;58.4375;63.75;77.1875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.46875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;6.40625;60.3125;85.625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;63.75;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;70.9375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;30.46875;94.375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto74;3;74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.765625;93.5546875;100.0;100.0;100.0;10.546875;4.6875;4.6875;3.515625;0.0;0.0;0.0;0.0;3.125;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.65625;100.0;100.0;100.0;100.0;100.0;100.0;89.2578125;0.0;0.0;0.0;0.0;11.1328125;63.8671875;0.0;0.0;0.0;0.0;0.0;10.3515625;41.40625;41.40625;41.40625;41.40625;41.40625;70.703125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;85.9375;85.9375;85.9375;85.9375;85.9375;89.453125;0.0;0.0;0.0;0.0;11.71875;27.734375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;32.8125;32.8125;32.8125;32.8125;66.40625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.75;87.5;87.5;87.5;87.5;87.5;87.5;87.5;87.5;87.5;96.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;71.484375;42.96875;42.96875;42.96875;42.96875;42.96875;43.5546875;43.75;43.75;44.3359375;86.1328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.75;93.75;93.75;93.75;93.75;74.0234375;14.84375;14.84375;14.84375;14.84375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.2109375;74.21875;100.0;100.0;100.0;98.828125;97.65625;97.65625;97.65625;98.2421875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0546875;31.25;31.25;31.25;15.625;0.0;0.0;0.0;1.171875;26.7578125;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto75;3;75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3125;82.65625;100.0;100.0;73.28125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3125;13.4375;33.28125;65.78125;100.0;100.0;100.0;74.84375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.65625;96.5625;100.0;100.0;100.0;100.0;100.0;100.0;55.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0625;40.625;100.0;100.0;100.0;100.0;100.0;100.0;76.5625;52.1875;48.4375;48.4375;48.4375;73.125;89.84375;89.84375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.46875;49.53125;60.46875;75.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;41.40625;2.34375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.40625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;71.40625;52.34375;0.0;0.0;0.0;0.0;0.0;0.0;36.875;77.8125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;66.71875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.625;0.0;0.0;0.0;0.0;0.0;0.0;40.0;100.0;100.0;100.0;83.90625;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;26.09375;30.46875;44.375;100.0;100.0;100.0;99.21875;76.5625;0.0;0.0;0.0;0.0;0.0;0.0;88.75;100.0;100.0;100.0;95.9375;79.6875;79.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.9375;4.6875;4.6875;4.6875;1.71875;0.0
Pieza_03_foto86;3;86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.21875;60.7421875;64.0625;64.0625;64.0625;55.078125;46.09375;46.09375;46.09375;46.09375;46.09375;46.09375;34.5703125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.5703125;96.09375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;98.828125;55.46875;15.625;15.625;15.625;15.625;0.0;0.0;0.0;0.0;0.0;38.0859375;50.78125;50.78125;75.390625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;19.7265625;31.25;31.25;32.03125;74.609375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;67.96875;35.9375;35.9375;35.9375;36.1328125;68.75;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.8359375;89.6484375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.21875;98.4375;98.4375;98.4375;98.4375;99.21875;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.15625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.9765625;3.90625;3.90625;3.90625;3.90625;3.3203125;13.28125;13.28125;13.28125;13.28125;36.71875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;15.234375;100.0;100.0;100.0;100.0;97.65625;94.921875;86.71875;86.71875;86.71875;89.0625;91.796875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;81.0546875;100.0;100.0;100.0;100.0;87.6953125;50.78125;50.78125;50.78125;50.78125;63.8671875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;8.59375;13.28125;13.28125;13.28125;13.28125;13.28125;22.0703125;25.0;25.0;29.1015625;34.375;34.375;34.375;34.375;37.890625;41.40625;41.40625;41.40625;41.40625
Pieza_03_foto87;3;87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.90625;79.375;90.0;100.0;95.3125;70.625;64.6875;64.0625;64.0625;64.0625;78.4375;100.0;100.0;100.0;82.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.25;29.84375;100.0;100.0;93.125;65.625;13.125;0.0;0.0;0.0;27.8125;69.53125;69.53125;69.53125;18.90625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.5;37.5;66.25;98.125;100.0;100.0;69.375;35.15625;0.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;100.0;100.0;100.0;100.0;100.0;30.78125;22.65625;22.65625;22.65625;22.65625;22.65625;19.6875;1.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.6875;100.0;100.0;100.0;41.875;13.59375;13.28125;13.28125;27.34375;50.15625;63.90625;64.0625;64.0625;37.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.25;100.0;100.0;100.0;45.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.25;81.09375;81.25;81.25;48.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.375;7.03125;7.03125;7.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.40625;62.8125;68.75;68.75;66.09375;56.09375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_03_foto94;3;94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.515625;56.25;56.25;42.317708333333336;28.125;28.125;6.640625;0.0;0.0;0.0;0.0;1.8229166666666667;5.46875;5.46875;4.6875;3.90625;3.90625;14.973958333333334;24.739583333333332;25.78125;25.78125;17.1875;0.0;0.0;0.0;70.05208333333333;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;17.838541666666668;100.0;100.0;100.0;79.6875;39.0625;39.0625;39.0625;50.0;100.0;72.91666666666667;15.625;0.0;0.0;59.244791666666664;85.546875;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;98.828125;100.0;100.0;79.16666666666667;36.71875;36.71875;36.71875;99.47916666666667;100.0;100.0;85.15625;10.9375;10.9375;10.9375;52.994791666666664;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;19.921875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;3.7760416666666665;59.375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.56770833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.567708333333332;92.44791666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.385416666666664;93.48958333333333;100.0;100.0;78.64583333333333;67.96875;67.96875;69.27083333333333;69.53125;75.0;75.0;75.0;75.0;94.53125;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.859375;11.71875;11.71875;3.90625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.359375;41.40625;41.40625;41.40625
Pieza_03_foto99;3;99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.588541666666666;50.260416666666664;71.875;71.875;70.57291666666667;67.96875;67.96875;67.96875;67.96875;67.96875;67.96875;67.96875;94.66145833333333;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.166666666666667;7.03125;7.03125;4.6875;0.0;0.0;0.0;0.0;0.0;45.052083333333336;58.59375;93.09895833333333;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.46875;74.47916666666667;100.0;100.0;100.0;99.21875;97.65625;97.65625;97.65625;97.65625;97.65625;99.609375;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;55.208333333333336;91.40625;100.0;100.0;68.88020833333333;59.375;59.375;60.416666666666664;63.671875;64.0625;76.04166666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.2604166666666667;9.375;74.73958333333333;100.0;100.0;100.0;35.026041666666664;21.875;21.875;21.875;21.875;21.875;47.916666666666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;88.80208333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;89.84375;79.6875;79.6875;85.15625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;3.2552083333333335;30.989583333333332;46.09375;46.09375;82.03125;100.0;100.0;100.0;71.484375;42.96875;12.630208333333334;0.0;0.0;0.0;72.265625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;2.2135416666666665;7.8125;7.8125;7.8125;7.8125;69.27083333333333;100.0;100.0;100.0;92.578125;82.03125;78.90625;78.90625;78.90625;78.90625;89.0625;95.3125;95.3125;95.3125;95.3125;96.09375;100.0;0.0;0.0;0.0;25.520833333333332;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;58.072916666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.588541666666666;86.19791666666667;0.0;0.0;0.0;9.244791666666666;55.46875;55.46875;50.651041666666664;10.9375;10.9375;10.9375;18.359375;25.78125;25.78125;16.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8645833333333335
Pieza_04_foto105;4;105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.90625;60.9375;60.9375;60.9375;60.9375;60.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.84375;39.84375;39.84375;37.5;37.5;37.5;37.5;37.5;37.5;37.5;100.0;100.0;100.0;100.0;100.0;100.0;47.395833333333336;2.34375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.625;65.625;65.625;65.625;65.625;65.625;65.625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.47916666666667;90.10416666666667;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto106;4;106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.401785714285714;17.96875;14.84375;0.0;0.0;0.0;0.0;0.0;6.25;61.830357142857146;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.696428571428573;96.76339285714286;100.0;94.19642857142857;53.794642857142854;52.34375;52.34375;52.34375;52.34375;95.42410714285714;95.53571428571429;81.69642857142857;78.90625;78.90625;76.5625;76.5625;0.0;0.0;0.0;0.0;60.714285714285715;82.14285714285714;82.8125;82.8125;82.8125;95.08928571428571;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;75.44642857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.303571428571427;35.15625;49.21875;49.21875;70.98214285714286;100.0;100.0;61.160714285714285;54.6875;58.482142857142854;67.96875;100.0;83.03571428571429;40.625;40.625;34.82142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.258928571428571;60.60267857142857;71.875;75.78125;75.11160714285714;50.0;41.964285714285715;56.25;62.5;54.464285714285715;46.875;46.875;52.901785714285715;100.0;98.4375;40.513392857142854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.96875;42.96875;42.96875;18.415178571428573;8.482142857142858;14.84375;50.669642857142854;90.40178571428571;85.26785714285714;85.9375;87.94642857142857;100.0;100.0;100.0;100.0;100.0;100.0;53.45982142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.21875;24.21875;24.21875;8.370535714285714;0.0;2.9017857142857144;34.70982142857143;36.71875;39.0625;21.09375;21.09375;21.09375;24.776785714285715;53.125;79.24107142857143;100.0;100.0;90.29017857142857;33.14732142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.870535714285715;100.0;100.0;81.58482142857143;56.808035714285715;53.794642857142854;38.392857142857146;2.34375;2.34375;44.19642857142857;100.0;100.0;100.0;58.035714285714285;26.450892857142858;0.0;0.0;0.0;0.0;0.0;6.25;6.25;6.25;4.910714285714286;0.0;3.90625;54.575892857142854;60.9375;60.9375;83.25892857142857;100.0;100.0;100.0;100.0;47.767857142857146;39.0625;39.0625;91.29464285714286;100.0;100.0;14.955357142857142;0.0;0.0;0.0;0.0;67.96875;67.96875;67.96875;58.25892857142857;0.0;0.0;0.0;0.0;0.0;21.428571428571427;37.5;43.526785714285715;44.53125;44.53125;56.919642857142854;86.71875;86.71875;98.10267857142857;100.0;100.0;78.79464285714286;0.0;0.0;0.0;0.0
Pieza_04_foto11;4;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.03125;35.15625;35.15625;35.15625;35.15625;35.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.71875;94.53125;94.53125;95.625;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;11.5625;28.90625;28.90625;28.90625;28.90625;28.90625;35.3125;60.9375;60.9375;60.9375;75.46875;94.0625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;23.4375;99.375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;22.65625;31.25;31.25;31.25;58.59375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.5;81.25;81.25;81.25;81.25;81.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;77.1875;42.96875;42.96875;42.96875;42.96875;42.96875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9375;29.6875;29.6875;29.6875;29.6875;71.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.90625;39.84375;39.84375;37.03125;17.1875;13.28125;13.28125;13.28125;13.28125;13.28125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto116;4;116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.5;20.703125;29.296875;49.609375;56.25;56.25;56.25;56.25;56.25;56.25;56.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.40625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
