img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50
Pieza_01_foto185;1;185;100.0;100.0;100.0;100.0;100.0;100.0;34.9609375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;93.75;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;97.509765625;48.2421875;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;64.306640625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;58.0078125;0.0;0.0;0.0
Pieza_01_foto202;1;202;0.0;0.0;0.0;0.0;48.61505681818182;54.296875;83.38068181818181;100.0;100.0;100.0;0.0;0.0;34.55255681818182;73.046875;95.09943181818181;100.0;100.0;100.0;100.0;100.0;0.0;0.0;12.890625;99.78693181818181;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;9.232954545454545;21.164772727272727;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;8.380681818181818;97.05255681818181;100.0;100.0;100.0;100.0
Pieza_01_foto203;1;203;100.0;100.0;100.0;100.0;100.0;85.546875;56.640625;56.98784722222222;65.97222222222223;100.0;1.171875;1.8663194444444444;66.14583333333333;100.0;100.0;92.31770833333333;8.76736111111111;0.0;1.171875;10.546875;39.0625;39.0625;61.197916666666664;100.0;100.0;100.0;46.744791666666664;0.0;0.0;0.0;14.0625;14.0625;14.0625;18.79340277777778;100.0;100.0;61.458333333333336;20.399305555555557;11.328125;11.328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto219;1;219;100.0;100.0;100.0;100.0;26.067708333333332;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;96.04166666666667;31.71875;0.0;0.0;5.078125;0.6770833333333334;0.0;100.0;100.0;100.0;81.77083333333333;1.9270833333333333;0.0;13.046875;83.984375;4.427083333333333;0.0;100.0;100.0;100.0;65.234375;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;40.9375;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto220;1;220;100.0;100.0;100.0;100.0;37.40985576923077;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;89.1826923076923;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;65.625;0.0;0.0;0.0;66.70673076923077;54.56730769230769;0.0;100.0;100.0;100.0;57.24158653846154;0.0;0.0;0.0;3.3052884615384617;2.0733173076923075;0.0;100.0;100.0;100.0;33.08293269230769;0.0;0.0;30.318509615384617;42.63822115384615;0.0;0.0
Pieza_01_foto236;1;236;0.0;0.0;0.0;0.0;0.0;4.2578125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;35.0390625;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;43.2421875;100.0;100.0;100.0;100.0;0.0;0.0;6.484375;71.7578125;72.265625;86.1328125;100.0;100.0;100.0;100.0;0.0;0.0;7.578125;47.265625;47.265625;84.1796875;100.0;100.0;100.0;100.0
Pieza_01_foto237;1;237;0.0;0.0;2.9947916666666665;94.17317708333333;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;27.180989583333332;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;28.938802083333332;65.36458333333333;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;31.412760416666668;42.96875;25.78125;28.841145833333332;85.9375;100.0;100.0;100.0;0.0;0.0;85.51432291666667;97.72135416666667;94.53125;97.72135416666667;95.37760416666667;72.265625;81.51041666666667;100.0
Pieza_01_foto254;1;254;100.0;100.0;100.0;100.0;79.62740384615384;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;92.39783653846153;2.253605769230769;0.6009615384615384;26.953125;10.306490384615385;0.0;100.0;100.0;100.0;100.0;43.59975961538461;0.0;1.953125;36.328125;12.229567307692308;0.0;100.0;100.0;100.0;89.90384615384616;19.591346153846153;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;90.68509615384616;6.730769230769231;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto255;1;255;100.0;100.0;100.0;100.0;100.0;100.0;71.52777777777777;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;82.37847222222223;22.569444444444443;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;60.026041666666664;2.4739583333333335;0.0;0.0;100.0;100.0;100.0;100.0;100.0;83.24652777777777;13.324652777777779;0.9982638888888888;0.0;0.0;100.0;100.0;100.0;100.0;100.0;68.05555555555556;3.2118055555555554;0.0;0.0;0.0
Pieza_01_foto276;1;276;0.0;0.0;0.0;0.0;63.96484375;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;18.9453125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;27.44140625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;61.81640625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;43.9453125;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto277;1;277;0.0;0.0;0.0;0.0;31.640625;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;72.39583333333333;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.13020833333333334;89.75694444444444;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;5.512152777777778;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;13.541666666666666;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto294;1;294;19.53125;19.53125;25.09765625;86.9140625;100.0;100.0;85.9375;76.953125;76.953125;76.953125;0.0;0.0;0.0;59.27734375;100.0;94.7265625;78.90625;20.8984375;7.8125;7.8125;0.0;0.0;9.716796875;83.203125;100.0;70.556640625;0.0;0.0;0.0;0.0;0.0;0.0;14.599609375;100.0;100.0;33.349609375;0.0;0.0;0.0;0.0;69.140625;69.140625;86.279296875;96.09375;52.83203125;0.09765625;0.0;0.0;0.0;0.0
Pieza_01_foto295;1;295;100.0;100.0;100.0;77.95758928571429;2.4832589285714284;17.633928571428573;65.48549107142857;100.0;38.81138392857143;0.0;100.0;100.0;100.0;71.51227678571429;3.90625;0.0;5.357142857142857;18.638392857142858;0.78125;0.0;100.0;100.0;100.0;57.645089285714285;0.5301339285714286;0.0;15.066964285714286;14.536830357142858;0.0;0.0;66.40625;73.60491071428571;100.0;29.827008928571427;0.0;0.0;50.25111607142857;35.965401785714285;0.0;0.0;100.0;100.0;100.0;83.81696428571429;41.238839285714285;29.6875;6.361607142857143;0.0;0.0;0.0
Pieza_01_foto318;1;318;0.0;0.0;0.0;0.0;53.08159722222222;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;55.55555555555556;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;77.47395833333333;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;13.411458333333334;97.04861111111111;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;33.333333333333336;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto319;1;319;0.0;0.0;28.828125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;14.53125;56.25;68.75;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;48.203125;92.34375;100.0;100.0;100.0;100.0;100.0;0.0;0.0;14.6875;88.515625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;32.109375;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto342;1;342;0.0;0.0;0.0;0.0;0.0;32.8125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;19.921875;86.62109375;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;8.69140625;94.140625;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;28.22265625;93.1640625;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;10.3515625;100.0;100.0;100.0
Pieza_01_foto343;1;343;100.0;100.0;100.0;51.31138392857143;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;62.918526785714285;0.0;21.651785714285715;40.4296875;38.978794642857146;0.0;0.0;100.0;100.0;100.0;40.318080357142854;0.0;14.760044642857142;69.28013392857143;92.04799107142857;4.938616071428571;0.0;100.0;100.0;100.0;60.7421875;0.0;26.590401785714285;100.0;100.0;18.833705357142858;0.0;100.0;100.0;100.0;67.46651785714286;4.938616071428571;3.8783482142857144;33.45424107142857;36.71875;23.911830357142858;0.0
Pieza_01_foto344;1;344;100.0;100.0;100.0;100.0;100.0;93.05555555555556;25.303819444444443;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;33.63715277777778;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;10.590277777777779;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;38.454861111111114;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;95.92013888888889;27.083333333333332;0.0;0.0;0.0
Pieza_01_foto368;1;368;0.0;0.0;0.0;24.696180555555557;71.44097222222223;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;17.53472222222222;100.0;100.0;98.69791666666667;96.09375;96.09375;96.09375;0.0;0.0;0.0;27.90798611111111;100.0;100.0;87.890625;63.671875;63.671875;69.921875;0.0;0.0;0.0;6.380208333333333;70.74652777777777;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;28.16840277777778;92.05729166666667;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto369;1;369;0.0;0.0;0.0;0.0;91.162109375;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;7.32421875;96.044921875;100.0;100.0;100.0;100.0;100.0;30.078125;30.078125;30.078125;50.0;100.0;100.0;100.0;100.0;100.0;100.0;15.625;15.625;15.625;39.74609375;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;50.390625;100.0;95.99609375;82.421875;82.421875;82.763671875;85.546875
Pieza_01_foto38;1;38;100.0;100.0;100.0;100.0;90.71180555555556;47.395833333333336;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;79.03645833333333;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;60.546875;17.79513888888889;0.0;0.0;100.0;100.0;100.0;100.0;100.0;96.74479166666667;52.82118055555556;17.491319444444443;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;34.548611111111114;0.0;0.0;0.0
Pieza_01_foto39;1;39;100.0;100.0;100.0;100.0;100.0;98.4375;34.375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;83.203125;44.270833333333336;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;57.248263888888886;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;74.13194444444444;10.069444444444445;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;89.0625;0.0;0.0;0.0
Pieza_01_foto391;1;391;100.0;100.0;86.85825892857143;4.241071428571429;0.0;58.119419642857146;88.39285714285714;66.07142857142857;20.145089285714285;22.265625;100.0;100.0;91.12723214285714;4.129464285714286;0.0;36.830357142857146;52.79017857142857;31.752232142857142;22.879464285714285;32.03125;100.0;100.0;99.97209821428571;26.422991071428573;0.0;52.79017857142857;87.22098214285714;79.18526785714286;0.0;0.0;100.0;100.0;100.0;45.033482142857146;0.0;0.0;20.535714285714285;35.072544642857146;0.0;0.0;100.0;100.0;100.0;53.76674107142857;0.0;19.754464285714285;68.91741071428571;60.435267857142854;0.0;0.0
Pieza_01_foto392;1;392;100.0;100.0;100.0;66.62946428571429;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;88.8671875;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;92.13169642857143;16.462053571428573;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;86.46763392857143;9.151785714285714;2.7064732142857144;37.890625;11.802455357142858;3.013392857142857;0.0;100.0;100.0;100.0;56.417410714285715;0.0;31.25;100.0;100.0;37.332589285714285;0.0
Pieza_01_foto415;1;415;40.625;5.078125;0.0;81.103515625;100.0;70.99609375;0.0;0.0;0.0;0.0;0.0;0.0;4.39453125;84.716796875;100.0;66.11328125;0.0;0.0;0.0;0.0;0.0;0.0;3.857421875;80.46875;100.0;56.8359375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.6015625;42.67578125;41.064453125;10.791015625;0.0;0.0;0.0;29.296875;3.662109375;0.0;0.0;70.60546875;100.0;73.876953125;10.498046875;0.0;0.0
Pieza_01_foto416;1;416;0.0;0.0;0.0;43.1640625;100.0;95.625;78.125;89.0625;100.0;100.0;0.0;0.0;0.0;50.5859375;89.0625;89.0625;100.0;100.0;100.0;100.0;0.0;0.0;0.0;21.6796875;53.125;58.5546875;100.0;100.0;100.0;100.0;0.0;0.0;41.0546875;98.2421875;100.0;100.0;100.0;100.0;69.6484375;60.078125;0.0;0.0;2.96875;22.3046875;24.8046875;34.375;100.0;100.0;100.0;58.8671875
Pieza_01_foto437;1;437;100.0;100.0;100.0;100.0;100.0;9.852430555555555;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;61.197916666666664;32.421875;24.609375;24.609375;0.0;100.0;100.0;100.0;100.0;100.0;100.0;22.22222222222222;14.84375;14.84375;0.0;100.0;100.0;100.0;100.0;100.0;100.0;88.15104166666667;43.75;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;52.82118055555556;1.9097222222222223;0.0;0.0
Pieza_01_foto438;1;438;100.0;100.0;88.78038194444444;4.1015625;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;87.890625;0.9548611111111112;0.0;9.722222222222221;2.7777777777777777;0.0;0.0;0.0;100.0;100.0;98.19878472222223;14.47482638888889;0.0;62.912326388888886;30.186631944444443;0.0;0.0;0.0;100.0;100.0;96.26736111111111;19.921875;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;98.89322916666667;5.859375;0.0;0.0;0.0;4.991319444444445;49.32725694444444;49.13194444444444
Pieza_01_foto460;1;460;0.0;0.0;0.0;38.411458333333336;73.828125;54.25347222222222;25.78125;34.02777777777778;100.0;100.0;0.0;0.0;0.0;40.27777777777778;95.87673611111111;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;21.484375;34.765625;39.626736111111114;100.0;100.0;100.0;100.0;0.0;0.0;6.640625;77.64756944444444;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;19.921875;96.65798611111111;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto461;1;461;0.0;0.0;0.0;0.0;35.50347222222222;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;50.73784722222222;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;10.894097222222221;74.52256944444444;100.0;100.0;100.0;100.0;100.0;0.0;0.0;6.163194444444445;69.40104166666667;100.0;89.53993055555556;82.8125;94.27083333333333;100.0;100.0;0.0;0.0;10.069444444444445;54.99131944444444;100.0;80.51215277777777;69.921875;86.67534722222223;100.0;100.0
Pieza_01_foto480;1;480;100.0;100.0;93.87335526315789;3.9884868421052633;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;99.17763157894737;25.205592105263158;9.745065789473685;0.0;0.0;0.0;0.0;0.0;100.0;100.0;87.72615131578948;20.785361842105264;32.791940789473685;0.0;0.0;26.254111842105264;24.15707236842105;0.0;100.0;100.0;83.16200657894737;0.0;0.0;0.0;0.0;51.973684210526315;37.952302631578945;0.0;100.0;100.0;90.15213815789474;7.380756578947368;45.51809210526316;33.03865131578947;0.0;0.0;0.0;0.0
Pieza_01_foto481;1;481;100.0;100.0;100.0;100.0;100.0;92.53472222222223;49.782986111111114;12.890625;0.0;0.0;100.0;100.0;100.0;100.0;100.0;87.109375;3.1684027777777777;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;73.65451388888889;29.64409722222222;15.972222222222221;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;61.067708333333336;32.204861111111114;11.979166666666666;0.0;100.0;100.0;100.0;100.0;100.0;100.0;60.763888888888886;29.296875;16.276041666666668;0.0
Pieza_01_foto503;1;503;0.0;0.0;0.0;0.0;53.86284722222222;100.0;75.78125;63.671875;63.671875;63.671875;0.0;0.0;0.0;2.8211805555555554;80.42534722222223;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;52.30034722222222;100.0;100.0;100.0;100.0;100.0;100.0;42.578125;42.578125;42.578125;79.03645833333333;100.0;100.0;100.0;100.0;100.0;100.0;0.78125;0.78125;10.15625;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto504;1;504;0.0;0.0;0.0;0.0;44.091796875;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;55.712890625;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;13.330078125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;3.857421875;61.279296875;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;55.37109375;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto521;1;521;100.0;100.0;100.0;100.0;100.0;55.42534722222222;1.3020833333333333;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;76.82291666666667;48.220486111111114;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;72.30902777777777;13.28125;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;45.442708333333336;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;66.796875;29.12326388888889;0.0;0.0;0.0
Pieza_01_foto522;1;522;100.0;100.0;100.0;100.0;100.0;100.0;56.787109375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;49.267578125;6.15234375;0.0;0.0;100.0;100.0;100.0;100.0;100.0;85.83984375;36.81640625;27.783203125;14.0625;0.0;100.0;100.0;100.0;100.0;100.0;100.0;48.6328125;23.828125;14.892578125;0.0;100.0;100.0;100.0;100.0;100.0;100.0;20.947265625;0.0;0.0;0.0
Pieza_01_foto545;1;545;0.0;0.0;0.0;6.09375;21.9921875;59.7265625;100.0;100.0;100.0;100.0;0.0;0.0;0.0;61.796875;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;40.1953125;99.6875;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;1.484375;8.984375;8.984375;54.4921875;100.0;100.0;100.0;100.0;0.0;0.0;12.1484375;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto549;1;549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.75;9.375;3.125;34.0;37.0625;35.3125;25.96875;0.0;0.0;0.0;100.0;83.625;59.0625;64.96875;77.1875;100.0;62.3125;0.0;0.0;0.0
Pieza_01_foto550;1;550;19.078125;15.703125;43.9296875;11.640625;42.4140625;11.3359375;4.296875;0.0;0.0;16.1328125;100.0;78.171875;60.859375;44.1171875;40.328125;19.84375;70.859375;3.6953125;33.1484375;44.0390625;95.46875;58.9375;33.34375;28.953125;75.1015625;8.140625;32.4140625;6.2734375;0.0;0.0;68.796875;87.984375;78.3359375;57.890625;46.8671875;1.8125;0.0;0.0;15.5859375;64.828125;86.796875;100.0;88.0;65.40625;62.3046875;50.734375;0.0;26.3359375;30.90625;49.3203125
Pieza_01_foto565;1;565;0.0;9.6875;52.63157894736842;73.84868421052632;71.44736842105263;80.9375;100.0;96.90789473684211;84.58881578947368;44.86842105263158;0.0;0.0;42.30263157894737;66.54605263157895;22.74671052631579;70.92105263157895;74.29276315789474;56.99013157894737;62.8125;61.348684210526315;0.0;0.0;62.286184210526315;82.89473684210526;67.5;71.64473684210526;59.24342105263158;3.8651315789473686;0.0;0.0;0.0;0.0;24.75328947368421;47.63157894736842;14.095394736842104;65.23026315789474;100.0;82.76315789473684;8.75;26.348684210526315;0.0;0.0;21.67763157894737;59.3421052631579;20.148026315789473;73.48684210526316;100.0;100.0;100.0;100.0
Pieza_01_foto566;1;566;0.0;61.25;70.47348484848484;81.32575757575758;100.0;99.63068181818181;90.39772727272727;100.0;81.96022727272727;93.35227272727273;0.0;68.52272727272727;100.0;100.0;100.0;93.54166666666667;83.67424242424242;74.86742424242425;62.1875;11.770833333333334;0.0;44.34659090909091;92.22537878787878;91.36363636363636;100.0;49.03409090909091;3.9678030303030303;2.6231060606060606;0.0;0.0;0.0;16.49621212121212;64.12878787878788;82.24431818181819;100.0;92.10227272727273;40.833333333333336;16.62878787878788;26.988636363636363;33.20075757575758;0.0;0.22727272727272727;45.208333333333336;100.0;100.0;100.0;77.39583333333333;19.44128787878788;98.80681818181819;16.051136363636363
Pieza_01_foto604;1;604;0.0;0.0;0.0;0.0;56.791666666666664;64.85416666666667;76.35416666666667;55.729166666666664;45.854166666666664;84.58333333333333;0.0;0.0;45.708333333333336;81.25;75.10416666666667;76.70833333333333;90.75;100.0;100.0;100.0;0.0;0.0;34.541666666666664;99.83333333333333;97.70833333333333;93.125;97.25;100.0;100.0;100.0;0.0;0.0;0.0;59.3125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;5.75;98.20833333333333;100.0;100.0;100.0;100.0;100.0
