img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100
Pieza_01_foto219;1;219;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.05803571428571;24.944196428571427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;78.515625;38.113839285714285;0.0;0.0;0.0;0.0;0.0;5.078125;5.078125;2.1763392857142856;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;22.209821428571427;0.0;0.0;0.0;0.0;0.0;27.957589285714285;83.984375;83.984375;21.484375;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;71.20535714285714;11.439732142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;88.22544642857143;32.36607142857143;9.988839285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto220;1;220;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.75520833333333;56.966145833333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;43.229166666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.59375;83.203125;83.203125;62.760416666666664;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;74.0234375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.953125;3.90625;3.90625;1.8880208333333333;0.0;100.0;100.0;100.0;100.0;100.0;100.0;88.73697916666667;32.942708333333336;0.0;0.0;0.0;0.0;0.0;6.184895833333333;50.846354166666664;51.953125;49.088541666666664;0.0;0.0;0.0
Pieza_01_foto236;1;236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.515625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.078125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.484375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;12.96875;71.25;72.265625;72.265625;72.265625;72.265625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;15.15625;47.265625;47.265625;47.265625;47.265625;68.359375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto237;1;237;0.0;0.0;0.0;0.0;0.0;5.989583333333333;88.34635416666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;54.361979166666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;57.877604166666664;61.71875;69.01041666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;13.606770833333334;49.21875;49.21875;36.71875;25.78125;25.78125;26.236979166666668;31.4453125;71.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;71.02864583333333;100.0;100.0;95.44270833333333;94.53125;94.53125;95.44270833333333;100.0;100.0;90.75520833333333;72.265625;72.265625;72.265625;90.75520833333333;100.0;100.0
Pieza_01_foto254;1;254;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;39.192708333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;71.74479166666667;0.0;0.0;0.0;0.0;23.763020833333332;26.953125;26.953125;4.361979166666667;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;43.098958333333336;18.033854166666668;0.0;0.0;0.0;0.0;34.505208333333336;36.328125;36.328125;2.2786458333333335;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;55.078125;21.6796875;10.481770833333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;61.067708333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto255;1;255;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;10.9375;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;87.98828125;59.375;38.76953125;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;68.359375;22.265625;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.88671875;36.62109375;13.57421875;10.44921875;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;63.28125;22.0703125;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto276;1;276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.40234375;90.52734375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.890625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.8828125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;39.84375;83.7890625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;17.7734375;70.1171875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto277;1;277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.19140625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.55078125;98.33984375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29296875;76.953125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.40234375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.46875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto294;1;294;19.53125;19.53125;19.53125;19.53125;19.53125;30.6640625;73.828125;100.0;100.0;100.0;100.0;100.0;94.921875;76.953125;76.953125;76.953125;76.953125;76.953125;76.953125;76.953125;0.0;0.0;0.0;0.0;0.0;0.0;18.5546875;100.0;100.0;100.0;100.0;89.453125;78.90625;78.90625;33.59375;8.203125;7.8125;7.8125;7.8125;7.8125;0.0;0.0;0.0;0.0;0.0;19.43359375;66.40625;100.0;100.0;100.0;100.0;41.11328125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.19921875;100.0;100.0;100.0;100.0;60.7421875;5.95703125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.140625;69.140625;69.140625;69.140625;75.87890625;96.6796875;100.0;92.1875;68.75;36.9140625;0.1953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto295;1;295;100.0;100.0;100.0;100.0;100.0;100.0;100.0;55.91517857142857;4.966517857142857;0.0;0.0;35.267857142857146;55.078125;75.89285714285714;100.0;100.0;57.645089285714285;19.977678571428573;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;43.02455357142857;7.8125;0.0;0.0;0.0;0.0;10.714285714285714;18.75;18.526785714285715;1.5625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;94.69866071428571;20.591517857142858;1.0602678571428572;0.0;0.0;0.0;6.696428571428571;23.4375;23.4375;5.636160714285714;0.0;0.0;0.0;0.0;66.40625;66.40625;66.40625;80.80357142857143;100.0;100.0;54.910714285714285;4.743303571428571;0.0;0.0;0.0;0.0;36.830357142857146;63.671875;60.9375;10.993303571428571;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;67.63392857142857;43.359375;39.11830357142857;29.6875;29.6875;12.723214285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto318;1;318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.71484375;86.71875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.31640625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.17578125;93.359375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto319;1;319;0.0;0.0;0.0;0.0;5.9375;51.71875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;29.0625;51.5625;60.9375;60.9375;76.5625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;23.28125;73.125;86.796875;97.890625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;29.375;77.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;64.21875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto342;1;342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.84375;74.609375;98.6328125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.3828125;88.28125;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.4453125;86.328125;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.703125;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto343;1;343;100.0;100.0;100.0;100.0;100.0;100.0;88.61607142857143;14.006696428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;92.02008928571429;33.816964285714285;0.0;0.0;4.073660714285714;39.229910714285715;41.015625;39.84375;39.0625;38.895089285714285;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;80.63616071428571;0.0;0.0;0.0;0.0;29.520089285714285;51.004464285714285;87.55580357142857;100.0;84.09598214285714;9.877232142857142;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;96.42857142857143;25.055803571428573;0.0;0.0;0.0;53.18080357142857;100.0;100.0;100.0;100.0;34.31919642857143;3.3482142857142856;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;92.1875;42.745535714285715;9.877232142857142;0.0;0.0;7.756696428571429;33.203125;33.705357142857146;36.71875;36.71875;34.598214285714285;13.225446428571429;0.0;0.0
Pieza_01_foto344;1;344;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;61.9140625;29.39453125;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.88671875;41.796875;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;61.9140625;11.9140625;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.03125;46.97265625;7.51953125;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;72.4609375;29.296875;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto368;1;368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.75390625;32.8125;44.3359375;91.40625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.453125;100.0;100.0;100.0;100.0;100.0;100.0;96.09375;96.09375;96.09375;96.09375;96.09375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.34765625;56.4453125;100.0;100.0;100.0;100.0;100.0;100.0;63.671875;63.671875;63.671875;63.671875;63.671875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7578125;12.59765625;34.1796875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.37890625;82.12890625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
