img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10
Pieza_01_foto343;1;343;68.310546875;0.0;70.56749131944444;19.65060763888889;66.17296006944444;35.19965277777778;70.14431423611111;47.721354166666664;72.412109375;19.04839409722222
Pieza_01_foto344;1;344;100.0;23.671875;100.0;26.727430555555557;100.0;22.118055555555557;100.0;27.69097222222222;100.0;24.600694444444443
Pieza_01_foto368;1;368;19.227430555555557;100.0;23.506944444444443;97.39583333333333;25.58159722222222;77.03125;15.425347222222221;100.0;24.04513888888889;100.0
Pieza_01_foto369;1;369;18.232421875;100.0;20.673828125;100.0;48.046875;100.0;37.32421875;100.0;30.078125;85.830078125
Pieza_01_foto38;1;38;98.14236111111111;9.479166666666666;100.0;15.807291666666666;100.0;35.66840277777778;100.0;33.411458333333336;100.0;26.90972222222222
Pieza_01_foto39;1;39;100.0;26.5625;100.0;25.494791666666668;100.0;31.44965277777778;100.0;36.84027777777778;100.0;37.8125
Pieza_01_foto391;1;391;56.60264756944444;50.81922743055556;57.41102430555556;36.056857638888886;63.46571180555556;42.62152777777778;67.08984375;10.81271701388889;68.78797743055556;28.993055555555557
Pieza_01_foto392;1;392;71.2890625;0.0;75.61306423611111;0.0;79.44878472222223;0.0;76.92599826388889;10.774739583333334;69.30338541666667;52.224392361111114
Pieza_01_foto415;1;415;45.361328125;14.19921875;37.822265625;13.22265625;36.865234375;11.3671875;11.85546875;10.37109375;20.712890625;36.875
Pieza_01_foto416;1;416;33.919270833333336;93.11342592592592;32.45804398148148;98.78472222222223;17.78790509259259;95.79716435185185;51.72164351851852;81.48871527777777;11.27025462962963;78.87008101851852
Pieza_01_foto437;1;437;93.64636479591837;0.0;98.78029336734694;19.292091836734695;100.0;19.738520408163264;100.0;34.43080357142857;100.0;20.256696428571427
Pieza_01_foto438;1;438;56.08377659574468;0.0;55.33577127659574;2.3686835106382977;60.222739361702125;17.47839095744681;60.546875;0.0;58.356881648936174;23.233876329787233
Pieza_01_foto460;1;460;26.6422193877551;67.98469387755102;33.17123724489796;100.0;13.233418367346939;94.17251275510205;42.01211734693877;100.0;47.943239795918366;100.0
Pieza_01_foto461;1;461;7.100694444444445;100.0;10.147569444444445;100.0;17.083333333333332;100.0;35.11284722222222;93.32465277777777;33.01215277777778;87.421875
Pieza_01_foto480;1;480;57.16540404040404;0.0;64.12563131313131;0.0;65.50268308080808;9.674873737373737;54.344223484848484;17.258522727272727;67.96875;4.210069444444445
Pieza_01_foto481;1;481;100.0;20.34438775510204;100.0;8.418367346938776;100.0;13.743622448979592;100.0;29.536033163265305;100.0;29.73533163265306
Pieza_01_foto503;1;503;10.772569444444445;73.359375;16.649305555555557;100.0;30.460069444444443;100.0;61.354166666666664;100.0;42.34375;100.0
Pieza_01_foto504;1;504;8.818359375;100.0;11.142578125;100.0;22.666015625;100.0;33.02734375;100.0;31.07421875;100.0
Pieza_01_foto521;1;521;100.0;11.34548611111111;100.0;25.008680555555557;100.0;17.118055555555557;100.0;9.088541666666666;100.0;19.18402777777778
Pieza_01_foto522;1;522;100.0;31.357421875;100.0;31.083984375;100.0;32.900390625;100.0;37.470703125;100.0;24.189453125
Pieza_01_foto545;1;545;7.783564814814815;97.36689814814815;37.369791666666664;100.0;51.83015046296296;100.0;4.267939814814815;98.31452546296296;46.694155092592595;100.0
Pieza_01_foto549;1;549;0.0;0.0;0.0;0.0;0.0;0.0;23.41435185185185;8.73263888888889;78.67476851851852;22.650462962962962
Pieza_01_foto550;1;550;26.032475490196077;7.576593137254902;64.28615196078431;33.87561274509804;58.39920343137255;7.9993872549019605;66.93014705882354;17.69761029411765;80.10569852941177;33.58149509803921
Pieza_01_foto565;1;565;41.839192708333336;80.75520833333333;26.3671875;65.54036458333333;42.802734375;25.960286458333332;17.132161458333332;56.891276041666664;20.263671875;95.55338541666667
Pieza_01_foto566;1;566;63.27752976190476;92.890625;74.17410714285714;62.258184523809526;65.74032738095238;9.601934523809524;53.42075892857143;40.54315476190476;49.99627976190476;59.440104166666664
Pieza_01_foto604;1;604;13.369391025641026;68.2011217948718;41.78285256410256;94.66346153846153;48.21314102564103;98.41346153846153;34.48317307692308;100.0;23.838141025641026;100.0
Pieza_01_foto605;1;605;56.228298611111114;59.84519675925926;52.60850694444444;29.074074074074073;60.721932870370374;6.203703703703703;58.029513888888886;19.12181712962963;55.27488425925926;62.96875
Pieza_01_foto621;1;621;13.484375;27.015625;80.30208333333333;25.4375;86.234375;51.296875;81.16666666666667;100.0;47.067708333333336;66.45833333333333
Pieza_01_foto638;1;638;3.721955128205128;17.427884615384617;39.59535256410256;17.387820512820515;39.45913461538461;59.294871794871796;30.885416666666668;94.03846153846153;18.89423076923077;57.49599358974359
Pieza_01_foto76;1;76;100.0;14.878472222222221;100.0;26.38888888888889;100.0;34.236111111111114;100.0;37.907986111111114;100.0;43.36805555555556
Pieza_01_foto77;1;77;100.0;22.8125;100.0;23.229166666666668;100.0;27.67361111111111;100.0;35.15625;100.0;35.47743055555556
Pieza_01_foto98;1;98;31.649305555555557;82.47395833333333;18.567708333333332;100.0;22.06597222222222;100.0;13.550347222222221;100.0;1.8576388888888888;97.55208333333333
Pieza_01_foto99;1;99;6.369357638888889;77.05620659722223;10.628255208333334;73.49175347222223;0.0;70.12261284722223;0.0;65.83658854166667;0.0;47.84613715277778
Pieza_02_foto0;2;0;38.65167025862069;98.28259698275862;46.6864224137931;100.0;47.77074353448276;100.0;48.78771551724138;100.0;11.07219827586207;91.71605603448276
Pieza_02_foto106;2;106;100.0;22.99904336734694;97.46492346938776;14.190051020408163;92.01211734693878;0.10363520408163265;100.0;9.717793367346939;100.0;3.970025510204082
Pieza_02_foto107;2;107;100.0;15.728635204081632;100.0;28.778698979591837;100.0;13.137755102040817;100.0;32.03125;100.0;37.94642857142857
Pieza_02_foto121;2;121;100.0;43.019386574074076;64.90162037037037;9.924768518518519;0.0;0.0;0.0;0.0;65.38628472222223;20.78269675925926
Pieza_02_foto122;2;122;33.260995370370374;94.53848379629629;53.367332175925924;60.18156828703704;60.92664930555556;43.48234953703704;39.011863425925924;43.97424768518518;28.59157986111111;47.36328125
Pieza_02_foto134;2;134;100.0;33.22704081632653;100.0;22.7359693877551;100.0;27.726403061224488;84.82142857142857;32.948022959183675;65.49744897959184;36.23246173469388
Pieza_02_foto135;2;135;30.164930555555557;47.69241898148148;30.767746913580247;48.67380401234568;84.90065586419753;78.22868441358025;39.34944058641975;69.89293981481481;54.32339891975309;57.82214506172839
Pieza_02_foto164;2;164;55.46875;48.828125;88.43866604477611;14.39482276119403;100.0;10.82089552238806;87.3192630597015;2.9267723880597014;100.0;8.138992537313433
Pieza_02_foto165;2;165;0.0;21.949404761904763;0.0;29.185267857142858;9.561011904761905;31.436011904761905;29.56969246031746;23.28249007936508;25.514632936507937;59.64161706349206
Pieza_02_foto183;2;183;25.69189133986928;54.35814950980392;16.853043300653596;37.03788807189542;30.021956699346404;1.2944240196078431;36.24897875816993;14.810559640522875;21.09375;55.64491421568628
Pieza_02_foto184;2;184;0.0;39.73067434210526;20.44613486842105;82.82277960526316;37.381784539473685;51.25925164473684;37.76212993421053;26.55736019736842;38.48170230263158;9.174547697368421
Pieza_02_foto199;2;199;37.45659722222222;63.43315972222222;48.051697530864196;68.02179783950618;53.44569830246913;32.74016203703704;50.68962191358025;55.410879629629626;38.2740162037037;52.39679783950617
Pieza_02_foto200;2;200;45.39709394904459;16.490843949044585;48.701234076433124;54.68501194267516;9.235668789808917;60.21596337579618;25.709096337579616;39.602408439490446;3.294187898089172;41.973527070063696
Pieza_02_foto217;2;217;11.589926861702128;99.58444148936171;61.83095079787234;78.43251329787235;42.83577127659574;72.62716090425532;30.240192819148938;67.50748005319149;8.697639627659575;55.231881648936174
Pieza_02_foto218;2;218;12.09201388888889;17.864583333333332;21.25;43.74131944444444;48.35069444444444;79.67013888888889;45.564236111111114;97.17881944444444;37.34375;100.0
Pieza_02_foto234;2;234;33.19227430555556;51.32378472222222;32.06922743055556;52.294921875;39.908854166666664;32.595486111111114;55.56640625;2.6204427083333335;1.8880208333333333;16.883680555555557
Pieza_02_foto235;2;235;59.80034722222222;22.821180555555557;55.546875;38.415798611111114;59.296875;41.5625;21.70138888888889;7.803819444444445;35.96788194444444;0.0
Pieza_02_foto250;2;250;7.998046875;30.8984375;14.970703125;34.326171875;2.890625;10.91796875;0.0;3.7890625;0.0;66.787109375
Pieza_02_foto251;2;251;44.56208881578947;29.579564144736842;36.84724506578947;28.294613486842106;28.006784539473685;0.18503289473684212;27.564761513157894;39.38630756578947;59.5703125;11.806126644736842
Pieza_02_foto269;2;269;59.982638888888886;74.27083333333333;33.619791666666664;83.03385416666667;15.425347222222221;68.359375;15.316840277777779;31.940104166666668;4.618055555555555;6.032986111111111
Pieza_02_foto27;2;27;100.0;81.99757543103448;100.0;41.567887931034484;90.69234913793103;46.32947198275862;100.0;19.032866379310345;82.52289870689656;26.60290948275862
Pieza_02_foto270;2;270;86.8359375;37.59765625;43.662109375;12.138671875;12.16796875;0.4296875;0.0;0.0;0.0;0.0
Pieza_02_foto28;2;28;51.42121010638298;77.26063829787235;69.15724734042553;23.096742021276597;68.51728723404256;2.6055518617021276;70.27094414893617;27.713597074468087;69.07829122340425;6.657247340425532
Pieza_02_foto287;2;287;0.13415404040404041;18.757891414141415;22.70754419191919;69.46022727272727;27.402935606060606;59.00804924242424;35.704703282828284;65.57765151515152;24.779040404040405;51.27446338383838
Pieza_02_foto288;2;288;56.25697544642857;65.04603794642857;10.257393973214286;54.502650669642854;42.166573660714285;69.84165736607143;12.681361607142858;78.02036830357143;0.0;4.460797991071429
Pieza_02_foto29;2;29;0.0;0.0;10.322265625;27.5390625;89.111328125;35.361328125;82.001953125;29.0625;42.939453125;26.123046875
Pieza_02_foto306;2;306;77.88254310344827;87.45959051724138;98.4509698275862;53.569504310344826;86.30118534482759;51.41433189655172;97.87176724137932;16.709321120689655;43.29876077586207;15.68561422413793
Pieza_02_foto307;2;307;10.208722014925373;51.48670708955224;27.215485074626866;70.76142723880596;39.49976679104478;45.81389925373134;63.68936567164179;42.3740671641791;12.086054104477611;20.085121268656717
Pieza_02_foto323;2;323;91.31944444444444;57.5915404040404;47.83380681818182;27.12673611111111;54.82954545454545;24.238478535353536;49.97238005050505;42.99636994949495;39.875315656565654;45.09943181818182
Pieza_02_foto324;2;324;93.58675373134328;53.04920708955224;59.03684701492537;0.0;47.77868470149254;0.48390858208955223;99.86007462686567;17.729710820895523;100.0;39.068330223880594
Pieza_02_foto341;2;341;55.651595744680854;54.40907579787234;81.70711436170212;51.516788563829785;70.02576462765957;46.467752659574465;37.117686170212764;62.38364361702128;72.12433510638297;59.21293218085106
Pieza_02_foto342;2;342;51.03310032894737;63.8414884868421;41.29831414473684;58.141447368421055;73.51973684210526;55.48416940789474;96.29934210526316;59.703947368421055;75.54481907894737;39.65871710526316
Pieza_02_foto358;2;358;41.872751798561154;67.89006294964028;49.05294514388489;72.54383992805755;58.557216726618705;43.73594874100719;66.26292715827338;66.5720548561151;25.31193794964029;53.088466726618705
Pieza_02_foto359;2;359;32.900390625;64.375;19.2578125;93.28125;22.236328125;100.0;20.146484375;100.0;18.369140625;100.0
Pieza_02_foto373;2;373;0.0;0.0;33.154296875;25.107421875;100.0;29.384765625;63.33984375;21.806640625;17.841796875;0.0
Pieza_02_foto374;2;374;30.52563713592233;17.03959344660194;46.64745145631068;53.18188713592233;49.89381067961165;69.6753640776699;39.104217233009706;12.401395631067961;15.590867718446601;2.867111650485437
Pieza_02_foto381;2;381;13.455882352941176;10.091911764705882;39.701286764705884;45.822610294117645;43.32720588235294;18.267463235294116;45.96047794117647;28.86948529411765;10.243566176470589;11.750919117647058
Pieza_02_foto382;2;382;13.077256944444445;13.92795138888889;62.8125;43.64149305555556;69.1015625;62.330729166666664;44.96527777777778;9.049479166666666;18.04253472222222;0.0
Pieza_02_foto389;2;389;0.0;0.0;45.54880401234568;40.239197530864196;23.59664351851852;26.72164351851852;27.38233024691358;31.77565586419753;50.64139660493827;33.47318672839506
Pieza_02_foto390;2;390;0.0;5.5859375;7.841796875;65.05859375;5.341796875;43.30078125;18.310546875;73.65234375;11.494140625;100.0
Pieza_02_foto395;2;395;12.46014030612245;20.503826530612244;43.359375;26.705994897959183;56.058673469387756;0.0;38.31313775510204;0.0;37.80293367346939;39.046556122448976
Pieza_02_foto396;2;396;36.57118055555556;17.51736111111111;38.75;8.072916666666666;41.154513888888886;1.3715277777777777;39.67881944444444;8.28125;37.97743055555556;33.515625
Pieza_02_foto402;2;402;5.354256465517241;0.006734913793103448;35.70177801724138;48.578933189655174;39.58782327586207;75.03367456896552;40.57785560344828;88.06573275862068;54.14870689655172;92.3828125
Pieza_02_foto403;2;403;16.031901041666668;15.809461805555555;27.70724826388889;4.899088541666667;50.504557291666664;55.55555555555556;53.857421875;79.41080729166667;57.04210069444444;91.41710069444444
Pieza_02_foto408;2;408;27.869073275862068;39.6484375;40.28151939655172;26.501885775862068;40.73275862068966;20.04310344827586;40.95501077586207;19.618803879310345;32.213092672413794;21.369881465517242
Pieza_02_foto409;2;409;6.490162037037037;40.81886574074074;52.77777777777778;29.91898148148148;47.913773148148145;14.027777777777779;53.56481481481482;34.594907407407405;27.34664351851852;87.01967592592592
Pieza_02_foto414;2;414;0.0;0.0;15.106823979591837;21.022002551020407;36.312181122448976;28.372130102040817;40.38584183673469;30.412946428571427;0.2072704081632653;0.06377551020408163
Pieza_02_foto415;2;415;0.0;25.774016203703702;0.0;34.866898148148145;29.036458333333332;22.87326388888889;41.76793981481482;49.240451388888886;14.800347222222221;64.10590277777777
Pieza_02_foto420;2;420;0.0;25.652985074626866;23.210121268656717;32.68423507462686;36.328125;34.27588619402985;15.724113805970148;27.996735074626866;50.90368470149254;39.388992537313435
Pieza_02_foto421;2;421;0.0;13.28125;29.303850446428573;63.577706473214285;26.136997767857142;46.738978794642854;41.0400390625;62.45814732142857;19.737025669642858;50.634765625
Pieza_02_foto426;2;426;2.7018229166666665;60.25390625;33.74565972222222;34.75477430555556;64.46397569444444;20.518663194444443;37.923177083333336;18.10980902777778;31.91189236111111;23.795572916666668
Pieza_02_foto427;2;427;0.0;7.1875;64.765625;51.689453125;100.0;21.923828125;99.4140625;19.62890625;25.0;19.794921875
Pieza_02_foto432;2;432;7.899693080357143;42.616489955357146;14.362444196428571;49.12109375;44.97767857142857;46.37974330357143;32.003348214285715;30.991908482142858;40.72963169642857;31.016322544642858
Pieza_02_foto433;2;433;18.73046875;32.412109375;34.765625;12.9296875;36.19140625;10.1171875;33.671875;11.796875;24.833984375;20.078125
Pieza_02_foto438;2;438;0.0;18.28125;57.048611111111114;23.038194444444443;76.66666666666667;11.11111111111111;26.631944444444443;14.756944444444445;19.600694444444443;23.741319444444443
Pieza_02_foto439;2;439;6.894115691489362;31.017287234042552;20.711436170212767;59.20877659574468;41.4561170212766;50.378158244680854;46.78773271276596;36.423703457446805;28.81898271276596;68.46742021276596
Pieza_02_foto444;2;444;7.3443700396825395;57.17695932539682;58.94717261904762;29.11706349206349;52.82738095238095;26.264880952380953;71.98350694444444;27.985491071428573;44.08792162698413;47.67485119047619
Pieza_02_foto445;2;445;57.72512335526316;45.25596217105263;28.104440789473685;32.42701480263158;18.816817434210527;5.4379111842105265;7.370476973684211;0.0;54.87767269736842;14.761513157894736
Pieza_02_foto450;2;450;100.0;39.869791666666664;100.0;4.253472222222222;62.34375;12.725694444444445;73.26388888888889;24.505208333333332;72.88194444444444;36.302083333333336
Pieza_02_foto451;2;451;36.49305555555556;55.486111111111114;49.01909722222222;10.182291666666666;51.24131944444444;16.84027777777778;41.857638888888886;27.20486111111111;91.40625;40.58159722222222
Pieza_02_foto456;2;456;32.135416666666664;44.739583333333336;30.50347222222222;48.177083333333336;29.43576388888889;66.02430555555556;30.13888888888889;100.0;27.664930555555557;100.0
Pieza_02_foto457;2;457;92.53472222222223;44.357638888888886;100.0;11.5625;66.60590277777777;13.42013888888889;30.76388888888889;22.135416666666668;80.49479166666667;62.07465277777778
Pieza_02_foto462;2;462;66.06345663265306;14.309630102040817;43.255739795918366;6.744260204081633;53.42793367346939;14.134247448979592;31.481186224489797;22.600446428571427;41.86065051020408;34.59024234693877
Pieza_02_foto463;2;463;11.253720238095237;39.53993055555556;59.561011904761905;100.0;42.88194444444444;100.0;54.929315476190474;100.0;31.8390376984127;84.07118055555556
Pieza_02_foto464;2;464;8.697916666666666;32.751736111111114;40.38194444444444;100.0;41.041666666666664;100.0;8.793402777777779;99.99131944444444;0.0;63.08159722222222
Pieza_02_foto465;2;465;0.20833333333333334;17.01388888888889;10.121527777777779;100.0;42.795138888888886;100.0;13.012152777777779;99.56597222222223;0.0;96.77951388888889
Pieza_02_foto466;2;466;13.216145833333334;61.812789351851855;40.2416087962963;100.0;24.869791666666668;96.83883101851852;0.0;90.74074074074075;0.0;92.02835648148148
Pieza_02_foto467;2;467;11.66087962962963;52.02546296296296;11.11111111111111;98.22048611111111;45.04484953703704;100.0;29.441550925925927;100.0;24.146412037037038;89.14207175925925
Pieza_02_foto468;2;468;0.0;48.96282327586207;24.39385775862069;94.43696120689656;35.70177801724138;100.0;42.32219827586207;100.0;21.369881465517242;100.0
Pieza_02_foto469;2;469;9.956951530612244;56.441326530612244;42.50637755102041;100.0;7.270408163265306;100.0;22.448979591836736;99.72098214285714;0.0;41.44610969387755
Pieza_02_foto470;2;470;6.885494402985074;39.697994402985074;48.15764925373134;72.72038246268657;42.83465485074627;88.03638059701493;52.46035447761194;100.0;46.14622201492537;85.96082089552239
Pieza_02_foto471;2;471;0.0;70.15830592105263;53.104440789473685;97.79502467105263;58.74794407894737;100.0;54.708059210526315;100.0;14.50452302631579;100.0
Pieza_02_foto472;2;472;27.058823529411764;82.62867647058823;46.953125;100.0;51.953125;100.0;47.674632352941174;98.99816176470588;0.0;89.48988970588235
Pieza_02_foto473;2;473;18.57638888888889;96.22395833333333;30.96064814814815;100.0;37.13831018518518;100.0;32.88483796296296;100.0;32.2337962962963;93.51128472222223
Pieza_02_foto474;2;474;20.52238805970149;71.41441231343283;25.752098880597014;100.0;46.2919776119403;100.0;18.95988805970149;100.0;4.256063432835821;85.24370335820896
Pieza_02_foto475;2;475;0.0;78.69073275862068;0.0;92.14709051724138;46.470905172413794;97.68318965517241;45.81088362068966;99.11099137931035;19.928609913793103;76.23248922413794
Pieza_02_foto476;2;476;34.80902777777778;100.0;45.601851851851855;100.0;38.05700231481482;100.0;24.56597222222222;100.0;3.0671296296296298;83.76736111111111
Pieza_02_foto477;2;477;24.57320601851852;100.0;39.95949074074074;100.0;33.528645833333336;100.0;20.869502314814813;100.0;10.481770833333334;64.69184027777777
Pieza_02_foto478;2;478;19.55295138888889;96.75925925925925;28.88454861111111;100.0;23.78472222222222;100.0;19.032118055555557;100.0;0.0;97.35243055555556
Pieza_02_foto479;2;479;14.46109693877551;93.85363520408163;13.608099489795919;100.0;36.4875637755102;100.0;16.278698979591837;98.24617346938776;0.0;77.07270408163265
Pieza_02_foto480;2;480;21.961805555555557;48.88392857142857;57.37847222222222;92.24950396825396;28.65203373015873;89.99255952380952;36.111111111111114;100.0;4.247271825396825;64.2609126984127
Pieza_02_foto481;2;481;6.436011904761905;32.986111111111114;44.10342261904762;100.0;39.279513888888886;100.0;36.26612103174603;100.0;9.523809523809524;73.86532738095238
Pieza_02_foto482;2;482;7.118803879310345;87.3181573275862;38.6786099137931;100.0;17.14709051724138;90.66540948275862;5.313846982758621;68.57489224137932;5.556303879310345;47.95932112068966
Pieza_02_foto483;2;483;20.48611111111111;31.53935185185185;26.81568287037037;94.36487268518519;50.78125;100.0;48.74131944444444;100.0;9.70775462962963;83.55034722222223
Pieza_02_foto484;2;484;14.167444029850746;65.66581156716418;22.67957089552239;83.06902985074628;51.20685634328358;92.46735074626865;43.04454291044776;100.0;0.034981343283582086;73.53661380597015
Pieza_02_foto485;2;485;37.29771205357143;39.693777901785715;54.87583705357143;91.31208147321429;47.970145089285715;88.11383928571429;66.93638392857143;100.0;40.00767299107143;71.1181640625
Pieza_02_foto486;2;486;7.136656746031746;32.663690476190474;30.97718253968254;84.14558531746032;46.50917658730159;100.0;18.210565476190474;100.0;7.911706349206349;41.610863095238095
Pieza_02_foto487;2;487;18.53918650793651;59.195188492063494;57.76289682539682;99.0079365079365;22.48263888888889;93.80580357142857;55.19593253968254;100.0;8.401537698412698;76.46329365079364
Pieza_02_foto488;2;488;2.05078125;16.86740451388889;55.23003472222222;98.65451388888889;61.539713541666664;100.0;61.17078993055556;100.0;33.935546875;61.04058159722222
Pieza_02_foto489;2;489;4.058159722222222;23.875868055555557;26.875;92.53472222222223;61.20659722222222;100.0;66.74479166666667;100.0;7.313368055555555;79.28385416666667
Pieza_02_foto490;2;490;4.622395833333333;30.577256944444443;7.660590277777778;78.33658854166667;56.79796006944444;84.86870659722223;39.83289930555556;81.19032118055556;12.928602430555555;40.91796875
Pieza_02_foto491;2;491;21.53220663265306;10.435267857142858;38.22544642857143;69.26817602040816;26.929209183673468;100.0;34.77359693877551;100.0;3.3721301020408165;50.406568877551024
Pieza_02_foto492;2;492;0.0;2.104591836734694;10.985331632653061;91.31855867346938;40.098852040816325;100.0;40.816326530612244;100.0;20.041454081632654;40.83227040816327
Pieza_02_foto493;2;493;0.0;32.125289351851855;25.282118055555557;99.60214120370371;18.51851851851852;99.91319444444444;3.2335069444444446;97.97453703703704;37.015335648148145;87.50723379629629
Pieza_02_foto52;2;52;36.627327127659576;59.68666888297872;19.66838430851064;42.6030585106383;73.96110372340425;95.32912234042553;72.98869680851064;90.9200465425532;66.81765292553192;88.3311170212766
Pieza_02_foto53;2;53;98.44423491379311;21.841325431034484;84.05845905172414;0.0;79.08135775862068;40.699084051724135;100.0;25.208782327586206;77.00700431034483;36.1328125
Pieza_02_foto65;2;65;38.31313775510204;33.72130102040816;25.127551020408163;49.33832908163265;16.3265306122449;100.0;1.403061224489796;47.69610969387755;0.0;75.6297831632653
Pieza_02_foto66;2;66;40.58883101851852;82.98611111111111;44.64699074074074;90.37905092592592;46.889467592592595;82.25549768518519;30.44704861111111;80.38917824074075;11.610243055555555;57.906539351851855
Pieza_02_foto79;2;79;92.71453373015873;39.58953373015873;94.19022817460318;45.591517857142854;61.79315476190476;27.821180555555557;73.98313492063492;15.091765873015873;86.56374007936508;39.76934523809524
Pieza_02_foto80;2;80;96.97627314814815;12.275752314814815;100.0;24.19704861111111;100.0;38.17274305555556;100.0;38.686342592592595;100.0;47.10648148148148
Pieza_02_foto92;2;92;35.26932565789474;85.45949835526316;2.6624177631578947;7.8433388157894735;11.23046875;6.25;42.27487664473684;30.067845394736842;47.55345394736842;43.338815789473685
Pieza_02_foto93;2;93;26.09592013888889;63.736979166666664;60.64453125;28.58615451388889;63.36805555555556;7.194010416666667;38.723415798611114;9.974500868055555;25.086805555555557;48.733181423611114
Pieza_03_foto0;3;0;9.542410714285714;18.743799603174605;28.435019841269842;17.40451388888889;18.03075396825397;25.322420634920636;43.05555555555556;32.09945436507937;26.872519841269842;13.733878968253968
Pieza_03_foto100;3;100;12.016091417910447;27.13386194029851;27.582789179104477;74.86590485074628;44.15811567164179;84.43913246268657;53.95289179104478;100.0;23.88642723880597;75.65881529850746
Pieza_03_foto107;3;107;11.54513888888889;62.68446180555556;2.734375;25.325520833333332;0.0;0.0;2.6041666666666665;4.774305555555555;24.620225694444443;66.05902777777777
Pieza_03_foto112;3;112;4.273554104477612;39.6571828358209;0.0;2.8393190298507465;19.175606343283583;6.209188432835821;43.08535447761194;36.864505597014926;33.48297574626866;31.89715485074627
